latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-16.76725,45.94978,342.82,0.39,0.36,2025-11-02,1038,N,VIIRS,l,2.0NRT,313.06,5.66,D
-17.02426,44.31951,338.74,0.39,0.36,2025-11-02,1038,N,VIIRS,n,2.0NRT,306.12,90.12,D
-16.90122,45.14164,342.22,0.38,0.36,2025-11-02,1038,N,VIIRS,n,2.0NRT,310.21,16.82,D
-16.90455,45.14218,341.93,0.38,0.36,2025-11-02,1038,N,VIIRS,l,2.0NRT,313.38,7.1,D
-16.87823,45.31564,345.17,0.38,0.36,2025-11-02,1038,N,VIIRS,n,2.0NRT,308.59,5.75,D
-16.62422,46.9486,342.43,0.4,0.37,2025-11-02,1038,N,VIIRS,l,2.0NRT,315.36,7.14,D
-16.91774,45.07757,336.97,0.38,0.36,2025-11-02,1038,N,VIIRS,l,2.0NRT,309.61,3.53,D
-16.62702,46.95297,344.41,0.4,0.37,2025-11-02,1038,N,VIIRS,l,2.0NRT,314.97,7.14,D
-16.6271,46.95367,342.19,0.4,0.37,2025-11-02,1038,N,VIIRS,l,2.0NRT,315.13,10.38,D
-16.54398,47.48343,342.82,0.42,0.37,2025-11-02,1038,N,VIIRS,l,2.0NRT,315.77,9.08,D
-17.03612,44.34113,344.39,0.39,0.36,2025-11-02,1038,N,VIIRS,n,2.0NRT,308.94,8.15,D
-17.03558,44.34485,336.43,0.39,0.36,2025-11-02,1038,N,VIIRS,l,2.0NRT,308.51,8.15,D
-16.54744,47.48402,348.1,0.42,0.37,2025-11-02,1038,N,VIIRS,n,2.0NRT,315.97,10.45,D
-17.03949,44.34167,345.91,0.39,0.36,2025-11-02,1038,N,VIIRS,n,2.0NRT,311.89,8.15,D
-17.03894,44.34539,339.64,0.39,0.36,2025-11-02,1038,N,VIIRS,l,2.0NRT,310.44,8.15,D
-16.38076,48.49818,344.24,0.46,0.39,2025-11-02,1038,N,VIIRS,n,2.0NRT,307.61,5.67,D
-16.98003,44.7684,337.01,0.39,0.36,2025-11-02,1038,N,VIIRS,l,2.0NRT,309.71,4.45,D
-16.95722,44.92138,340.39,0.39,0.36,2025-11-02,1038,N,VIIRS,n,2.0NRT,310.2,7.15,D
-17.01762,44.56083,341.23,0.39,0.36,2025-11-02,1038,N,VIIRS,l,2.0NRT,312.56,7.34,D
-17.01708,44.5645,341.34,0.39,0.36,2025-11-02,1038,N,VIIRS,l,2.0NRT,312.32,6.69,D
-16.98074,44.80962,342.89,0.39,0.36,2025-11-02,1038,N,VIIRS,n,2.0NRT,310.29,9.14,D
-16.92357,45.19067,333.67,0.38,0.36,2025-11-02,1038,N,VIIRS,l,2.0NRT,306.2,1.92,D
-16.95799,44.98475,343.64,0.39,0.36,2025-11-02,1038,N,VIIRS,n,2.0NRT,308.48,4.38,D
-16.92635,45.19484,337.48,0.38,0.36,2025-11-02,1038,N,VIIRS,l,2.0NRT,307.57,1.92,D
-16.92202,45.246,337.01,0.38,0.36,2025-11-02,1038,N,VIIRS,n,2.0NRT,306.17,2.39,D
-16.92147,45.24961,337.35,0.38,0.36,2025-11-02,1038,N,VIIRS,n,2.0NRT,306.97,3,D
-17.01684,44.6358,346.06,0.39,0.36,2025-11-02,1038,N,VIIRS,n,2.0NRT,312.94,7.48,D
-17.06416,44.33796,340.32,0.39,0.36,2025-11-02,1038,N,VIIRS,n,2.0NRT,309.5,4.19,D
-16.97452,44.94281,348.46,0.39,0.36,2025-11-02,1038,N,VIIRS,n,2.0NRT,308.5,6.21,D
-16.65439,47.00108,344.59,0.4,0.37,2025-11-02,1038,N,VIIRS,l,2.0NRT,317.67,11.53,D
-16.57508,47.48883,345.38,0.42,0.37,2025-11-02,1038,N,VIIRS,n,2.0NRT,315.14,12.54,D
-16.97786,44.94336,347.42,0.39,0.36,2025-11-02,1038,N,VIIRS,n,2.0NRT,309.46,6.21,D
-16.95121,45.14327,333.26,0.38,0.36,2025-11-02,1038,N,VIIRS,l,2.0NRT,307.65,1.86,D
-16.55306,47.66627,340.48,0.42,0.38,2025-11-02,1038,N,VIIRS,l,2.0NRT,311.41,8.47,D
-16.94419,45.23481,334.36,0.38,0.36,2025-11-02,1038,N,VIIRS,l,2.0NRT,306.5,1.37,D
-17.10117,44.20303,332.53,0.4,0.37,2025-11-02,1038,N,VIIRS,l,2.0NRT,304.41,1.44,D
-16.99884,44.89456,346.05,0.39,0.36,2025-11-02,1038,N,VIIRS,n,2.0NRT,313.67,11.32,D
-16.7664,46.49471,344.91,0.39,0.36,2025-11-02,1038,N,VIIRS,n,2.0NRT,311.66,9.57,D
-16.87851,45.79817,340.09,0.39,0.36,2025-11-02,1038,N,VIIRS,l,2.0NRT,311.3,5.22,D
-17.09849,44.36237,332.93,0.39,0.36,2025-11-02,1038,N,VIIRS,l,2.0NRT,306.7,0.58,D
-17.10749,44.3714,340.34,0.39,0.36,2025-11-02,1038,N,VIIRS,n,2.0NRT,307.03,2.27,D
-16.62789,47.46983,340.9,0.42,0.37,2025-11-02,1038,N,VIIRS,l,2.0NRT,311.91,9.07,D
-16.56761,47.83971,343.72,0.43,0.38,2025-11-02,1038,N,VIIRS,l,2.0NRT,316.24,12.5,D
-17.11086,44.37194,339.81,0.39,0.36,2025-11-02,1038,N,VIIRS,n,2.0NRT,308.17,2.27,D
-16.99123,45.17204,337.23,0.38,0.36,2025-11-02,1038,N,VIIRS,n,2.0NRT,304.38,1.45,D
-16.69147,47.09712,342,0.41,0.37,2025-11-02,1038,N,VIIRS,l,2.0NRT,316.83,7.26,D
-17.11477,44.36877,339.22,0.39,0.36,2025-11-02,1038,N,VIIRS,n,2.0NRT,306.19,3.04,D
-16.63887,47.46777,338.31,0.42,0.37,2025-11-02,1038,N,VIIRS,l,2.0NRT,312.38,6.27,D
-16.90742,45.89273,341.44,0.39,0.36,2025-11-02,1038,N,VIIRS,l,2.0NRT,316.04,5.29,D
-16.91132,45.88966,344.06,0.39,0.36,2025-11-02,1038,N,VIIRS,l,2.0NRT,317.86,7.18,D
-17.16816,44.22533,345.52,0.4,0.37,2025-11-02,1038,N,VIIRS,n,2.0NRT,308.58,4.17,D
-17.16762,44.22907,337.69,0.4,0.37,2025-11-02,1038,N,VIIRS,n,2.0NRT,306.81,4.17,D
-17.05052,45.04486,337.59,0.39,0.36,2025-11-02,1038,N,VIIRS,l,2.0NRT,308.76,2.9,D
-17.04998,45.0485,340.52,0.39,0.36,2025-11-02,1038,N,VIIRS,n,2.0NRT,308.83,5.54,D
-17.01118,45.30558,347.72,0.38,0.36,2025-11-02,1038,N,VIIRS,n,2.0NRT,307.4,4.75,D
-16.82234,46.56532,343.87,0.39,0.36,2025-11-02,1038,N,VIIRS,l,2.0NRT,315.07,5.18,D
-16.67423,47.4819,341.99,0.42,0.37,2025-11-02,1038,N,VIIRS,l,2.0NRT,315.04,8.88,D
-17.15668,44.39853,334.48,0.39,0.36,2025-11-02,1038,N,VIIRS,l,2.0NRT,307.1,2.21,D
-17.07632,44.94115,343.39,0.39,0.36,2025-11-02,1038,N,VIIRS,l,2.0NRT,313.61,8.73,D
-16.92062,45.96194,352.73,0.39,0.36,2025-11-02,1038,N,VIIRS,n,2.0NRT,314.99,6.33,D
-16.8257,46.56589,342.27,0.39,0.36,2025-11-02,1038,N,VIIRS,l,2.0NRT,315.44,5.01,D
-17.16657,44.35457,344.6,0.39,0.36,2025-11-02,1038,N,VIIRS,n,2.0NRT,305.67,3.51,D
-17.1557,44.42869,340.66,0.39,0.36,2025-11-02,1038,N,VIIRS,n,2.0NRT,308.18,7.32,D
-16.92396,45.9625,341.46,0.39,0.36,2025-11-02,1038,N,VIIRS,l,2.0NRT,314.99,6.33,D
-16.74377,47.09853,341.11,0.4,0.37,2025-11-02,1038,N,VIIRS,l,2.0NRT,315,9.95,D
-17.17584,45.13263,335.33,0.38,0.36,2025-11-02,1038,N,VIIRS,l,2.0NRT,307.75,2.25,D
-17.19064,45.05696,337.3,0.39,0.36,2025-11-02,1038,N,VIIRS,l,2.0NRT,308.39,1.7,D
-17.32483,44.17377,339.46,0.4,0.37,2025-11-02,1038,N,VIIRS,n,2.0NRT,307.27,4.03,D
-16.89684,46.9926,339.82,0.4,0.37,2025-11-02,1038,N,VIIRS,l,2.0NRT,311.86,3.06,D
-17.2759,44.55394,337.83,0.39,0.36,2025-11-02,1038,N,VIIRS,n,2.0NRT,307.53,4.77,D
-16.90904,46.95996,339.27,0.4,0.37,2025-11-02,1038,N,VIIRS,l,2.0NRT,311.7,4.53,D
-16.71411,48.15574,345.82,0.44,0.38,2025-11-02,1038,N,VIIRS,n,2.0NRT,308.71,4.52,D
-17.19201,45.16127,340.87,0.38,0.36,2025-11-02,1038,N,VIIRS,n,2.0NRT,307.94,4.29,D
-16.71766,48.15632,337.45,0.44,0.38,2025-11-02,1038,N,VIIRS,l,2.0NRT,307.48,3.55,D
-16.71698,48.1604,338.5,0.44,0.38,2025-11-02,1038,N,VIIRS,l,2.0NRT,309.43,2.98,D
-16.71629,48.16454,335.73,0.44,0.38,2025-11-02,1038,N,VIIRS,l,2.0NRT,307.78,2.98,D
-16.82763,47.50844,339.81,0.42,0.37,2025-11-02,1038,N,VIIRS,l,2.0NRT,312.02,3.36,D
-16.72121,48.15689,339.16,0.44,0.38,2025-11-02,1038,N,VIIRS,l,2.0NRT,310.8,3.55,D
-17.2746,44.65546,339.02,0.39,0.36,2025-11-02,1038,N,VIIRS,l,2.0NRT,310.14,7.31,D
-17.35302,44.17051,367,0.4,0.37,2025-11-02,1038,N,VIIRS,h,2.0NRT,308.48,12.36,D
-17.2224,45.09562,348.65,0.39,0.36,2025-11-02,1038,N,VIIRS,n,2.0NRT,311.09,4.59,D
-17.30668,44.55505,347.5,0.39,0.36,2025-11-02,1038,N,VIIRS,n,2.0NRT,310.73,9.2,D
-17.30613,44.55874,347.5,0.39,0.36,2025-11-02,1038,N,VIIRS,n,2.0NRT,310.13,9.93,D
-17.22573,45.09616,333.65,0.39,0.36,2025-11-02,1038,N,VIIRS,l,2.0NRT,308.1,4.59,D
-16.9072,47.14617,339.8,0.41,0.37,2025-11-02,1038,N,VIIRS,l,2.0NRT,312.61,3.41,D
-17.33579,44.38169,337.35,0.39,0.36,2025-11-02,1038,N,VIIRS,n,2.0NRT,305.21,4.89,D
-17.30949,44.55928,349.27,0.39,0.36,2025-11-02,1038,N,VIIRS,n,2.0NRT,311.07,12.05,D
-17.35716,44.36272,340.16,0.39,0.36,2025-11-02,1038,N,VIIRS,n,2.0NRT,307.78,7.01,D
-16.95517,46.97978,341.31,0.4,0.37,2025-11-02,1038,N,VIIRS,l,2.0NRT,314.31,3.26,D
-17.36642,44.4174,340.86,0.39,0.36,2025-11-02,1038,N,VIIRS,n,2.0NRT,308.56,6.43,D
-17.13818,45.93242,335.9,0.39,0.36,2025-11-02,1038,N,VIIRS,l,2.0NRT,307.07,4.51,D
-17.35458,44.52163,344.03,0.39,0.36,2025-11-02,1038,N,VIIRS,n,2.0NRT,310.81,17.12,D
-17.14152,45.93297,339.5,0.39,0.36,2025-11-02,1038,N,VIIRS,n,2.0NRT,307.85,3.32,D
-17.36338,44.48519,347.3,0.39,0.36,2025-11-02,1038,N,VIIRS,n,2.0NRT,308,9.32,D
-17.35794,44.52217,341.13,0.39,0.36,2025-11-02,1038,N,VIIRS,n,2.0NRT,308,17.12,D
-16.91925,47.35233,338.36,0.41,0.37,2025-11-02,1038,N,VIIRS,l,2.0NRT,312.19,7.31,D
-17.36728,44.48202,348.32,0.39,0.36,2025-11-02,1038,N,VIIRS,n,2.0NRT,309.66,10.34,D
-17.35805,44.54486,351.3,0.39,0.36,2025-11-02,1038,N,VIIRS,n,2.0NRT,308.66,39.14,D
-16.99771,46.97547,344.15,0.4,0.37,2025-11-02,1038,N,VIIRS,l,2.0NRT,317.51,9.28,D
-17.43235,44.20259,336.13,0.4,0.37,2025-11-02,1038,N,VIIRS,l,2.0NRT,308.43,3.59,D
-17.39029,44.48947,345,0.39,0.36,2025-11-02,1038,N,VIIRS,n,2.0NRT,309,5.46,D
-16.51924,46.26293,351.9,0.39,0.36,2025-11-02,1038,N,VIIRS,n,2.0NRT,314.89,6.86,D
-16.76508,44.66581,343.19,0.39,0.36,2025-11-02,1038,N,VIIRS,n,2.0NRT,310.65,2.24,D
-16.7266,44.92403,344.27,0.39,0.36,2025-11-02,1038,N,VIIRS,l,2.0NRT,315.59,12,D
-16.76843,44.66634,336.97,0.39,0.36,2025-11-02,1038,N,VIIRS,l,2.0NRT,310.64,2.24,D
-16.56777,46.02824,340.88,0.39,0.36,2025-11-02,1038,N,VIIRS,l,2.0NRT,313.83,5.48,D
-16.30605,47.75964,338.84,0.43,0.38,2025-11-02,1038,N,VIIRS,l,2.0NRT,311.06,2.1,D
-16.30539,47.76365,343.49,0.43,0.38,2025-11-02,1038,N,VIIRS,n,2.0NRT,312.19,4.05,D
-16.30956,47.76022,337.62,0.43,0.38,2025-11-02,1038,N,VIIRS,l,2.0NRT,311.44,2.1,D
-16.81157,44.58346,335.74,0.39,0.36,2025-11-02,1038,N,VIIRS,l,2.0NRT,306.77,4.28,D
-16.81936,44.57721,340.12,0.39,0.36,2025-11-02,1038,N,VIIRS,l,2.0NRT,311.74,35.52,D
-16.84442,44.43098,342.92,0.39,0.36,2025-11-02,1038,N,VIIRS,n,2.0NRT,309.37,5.62,D
-16.82216,44.58141,337.84,0.39,0.36,2025-11-02,1038,N,VIIRS,n,2.0NRT,306.61,35.52,D
-16.74707,45.08319,342.95,0.38,0.36,2025-11-02,1038,N,VIIRS,n,2.0NRT,311.38,5.38,D
-16.72466,45.2313,343.25,0.38,0.36,2025-11-02,1038,N,VIIRS,n,2.0NRT,311.71,5.5,D
-16.52965,46.5107,336.7,0.39,0.36,2025-11-02,1038,N,VIIRS,l,2.0NRT,308.95,1.63,D
-16.50727,46.65163,339.02,0.4,0.37,2025-11-02,1038,N,VIIRS,l,2.0NRT,313.71,4.76,D
-16.77071,44.99434,345.98,0.39,0.36,2025-11-02,1038,N,VIIRS,n,2.0NRT,312.4,12.24,D
-16.73957,45.20044,339.78,0.38,0.36,2025-11-02,1038,N,VIIRS,l,2.0NRT,311.12,4.14,D
-16.3846,47.45616,341.48,0.42,0.37,2025-11-02,1038,N,VIIRS,l,2.0NRT,315.87,9.61,D
-16.38396,47.46007,351.55,0.42,0.37,2025-11-02,1038,N,VIIRS,n,2.0NRT,315.88,12.8,D
-16.34326,47.70852,348.17,0.43,0.38,2025-11-02,1038,N,VIIRS,n,2.0NRT,313.36,5.92,D
-16.31423,47.8845,344.83,0.43,0.38,2025-11-02,1038,N,VIIRS,n,2.0NRT,310.16,25.21,D
-16.7429,45.20098,337.84,0.38,0.36,2025-11-02,1038,N,VIIRS,l,2.0NRT,311.04,4.14,D
-16.22937,48.4156,334.11,0.46,0.39,2025-11-02,1038,N,VIIRS,l,2.0NRT,308.39,3.04,D
-16.81279,44.75941,339.25,0.39,0.36,2025-11-02,1038,N,VIIRS,l,2.0NRT,311.47,7.64,D
-16.86948,44.40104,342.45,0.39,0.36,2025-11-02,1038,N,VIIRS,n,2.0NRT,308.59,4.39,D
-16.6851,45.62431,339.17,0.38,0.36,2025-11-02,1038,N,VIIRS,l,2.0NRT,314.12,5.8,D
-16.62745,45.99718,339.19,0.39,0.36,2025-11-02,1038,N,VIIRS,l,2.0NRT,309.29,2.14,D
-17.45777,44.07565,342.34,0.4,0.37,2025-11-02,1038,N,VIIRS,n,2.0NRT,307.71,7.13,D
-16.96962,47.3023,342.3,0.41,0.37,2025-11-02,1038,N,VIIRS,l,2.0NRT,313.33,5.34,D
-16.81797,48.2505,338.26,0.44,0.39,2025-11-02,1038,N,VIIRS,n,2.0NRT,306.67,4.05,D
-16.72457,48.80845,350.38,0.47,0.4,2025-11-02,1038,N,VIIRS,n,2.0NRT,292.92,14.48,D
-16.72382,48.81284,345.8,0.47,0.4,2025-11-02,1038,N,VIIRS,n,2.0NRT,288.24,14.48,D
-17.44551,44.25462,340.1,0.4,0.37,2025-11-02,1038,N,VIIRS,l,2.0NRT,312.55,19.65,D
-17.44496,44.25836,338.55,0.4,0.37,2025-11-02,1038,N,VIIRS,n,2.0NRT,306,19.65,D
-17.32084,45.09366,353.82,0.39,0.36,2025-11-02,1038,N,VIIRS,n,2.0NRT,309.12,10.41,D
-16.82223,48.24687,347.52,0.44,0.39,2025-11-02,1038,N,VIIRS,n,2.0NRT,308.64,4.05,D
-16.72821,48.80909,346.35,0.47,0.4,2025-11-02,1038,N,VIIRS,n,2.0NRT,290.04,14.48,D
-16.72747,48.8135,335.5,0.47,0.4,2025-11-02,1038,N,VIIRS,n,2.0NRT,287.35,14.48,D
-17.33783,45.00335,338.4,0.39,0.36,2025-11-02,1038,N,VIIRS,n,2.0NRT,308.02,3.12,D
-17.1667,46.12347,340.69,0.39,0.36,2025-11-02,1038,N,VIIRS,l,2.0NRT,312.56,1.79,D
-17.34117,45.00388,338.2,0.39,0.36,2025-11-02,1038,N,VIIRS,n,2.0NRT,307.99,3.12,D
-16.98772,47.27726,337.95,0.41,0.37,2025-11-02,1038,N,VIIRS,l,2.0NRT,310.56,3.31,D
-16.9871,47.2811,342.06,0.41,0.37,2025-11-02,1038,N,VIIRS,l,2.0NRT,315.59,3.31,D
-17.42659,44.45356,351.47,0.39,0.36,2025-11-02,1038,N,VIIRS,n,2.0NRT,310.13,6.93,D
-17.42494,44.46469,348.52,0.39,0.36,2025-11-02,1038,N,VIIRS,n,2.0NRT,310.92,9.9,D
-17.42995,44.45411,339.17,0.39,0.36,2025-11-02,1038,N,VIIRS,l,2.0NRT,310.37,6.93,D
-17.00534,47.2331,340.97,0.41,0.37,2025-11-02,1038,N,VIIRS,l,2.0NRT,311.91,3.61,D
-17.29364,45.40871,341.16,0.38,0.36,2025-11-02,1038,N,VIIRS,n,2.0NRT,305.43,7.4,D
-17.00937,47.22989,338.6,0.41,0.37,2025-11-02,1038,N,VIIRS,l,2.0NRT,311.52,4.39,D
-17.00875,47.2337,345.33,0.41,0.37,2025-11-02,1038,N,VIIRS,n,2.0NRT,314.19,3.61,D
-17.31786,45.27163,337.93,0.38,0.36,2025-11-02,1038,N,VIIRS,n,2.0NRT,307.16,2.06,D
-17.48195,44.19508,340.69,0.4,0.37,2025-11-02,1038,N,VIIRS,n,2.0NRT,305.19,2.2,D
-17.48224,44.1947,340.04,0.4,0.37,2025-11-02,1038,N,VIIRS,n,2.0NRT,306.01,3.74,D
-17.45409,44.50698,342.16,0.39,0.36,2025-11-02,1038,N,VIIRS,n,2.0NRT,311.17,4.71,D
-16.88878,48.10341,334.22,0.44,0.38,2025-11-02,1038,N,VIIRS,n,2.0NRT,304.91,2.6,D
-17.46426,44.53156,341.48,0.39,0.36,2025-11-02,1038,N,VIIRS,l,2.0NRT,311.55,21.16,D
-17.54312,44.06153,335.95,0.4,0.37,2025-11-02,1038,N,VIIRS,l,2.0NRT,301.67,1.38,D
-16.91755,48.0831,350.27,0.43,0.38,2025-11-02,1038,N,VIIRS,n,2.0NRT,314.72,20.67,D
-17.35604,45.34837,337.5,0.38,0.36,2025-11-02,1038,N,VIIRS,n,2.0NRT,307.19,0.99,D
-17.38349,45.18936,339.61,0.38,0.36,2025-11-02,1038,N,VIIRS,n,2.0NRT,302.86,4.36,D
-17.21399,46.29241,351.9,0.39,0.36,2025-11-02,1038,N,VIIRS,n,2.0NRT,319.09,10.39,D
-17.40812,45.04823,341.18,0.39,0.36,2025-11-02,1038,N,VIIRS,n,2.0NRT,304.17,4.43,D
-16.86044,48.53321,342.37,0.45,0.39,2025-11-02,1038,N,VIIRS,n,2.0NRT,304.94,4.59,D
-16.93525,48.12922,336.54,0.44,0.38,2025-11-02,1038,N,VIIRS,n,2.0NRT,305.06,4.4,D
-16.94997,48.10601,344.47,0.44,0.38,2025-11-02,1038,N,VIIRS,n,2.0NRT,305.05,6.82,D
-17.51628,44.50557,337.86,0.39,0.36,2025-11-02,1038,N,VIIRS,l,2.0NRT,309.46,6.49,D
-17.01593,47.72631,337.33,0.42,0.38,2025-11-02,1038,N,VIIRS,l,2.0NRT,311.01,10.69,D
-17.01529,47.73023,341.49,0.42,0.38,2025-11-02,1038,N,VIIRS,l,2.0NRT,314.2,25.83,D
-17.48423,44.79102,335.44,0.39,0.36,2025-11-02,1038,N,VIIRS,l,2.0NRT,307.63,1.43,D
-17.45139,45.01048,334.29,0.39,0.36,2025-11-02,1038,N,VIIRS,l,2.0NRT,304.85,4.25,D
-17.577,44.18666,349.97,0.4,0.37,2025-11-02,1038,N,VIIRS,n,2.0NRT,308.27,18.4,D
-17.57644,44.19043,340.21,0.4,0.37,2025-11-02,1038,N,VIIRS,n,2.0NRT,308.36,7.59,D
-17.48758,44.79154,331.29,0.39,0.36,2025-11-02,1038,N,VIIRS,l,2.0NRT,305.79,1.43,D
-17.58039,44.18718,341.11,0.4,0.37,2025-11-02,1038,N,VIIRS,n,2.0NRT,305.65,1.58,D
-17.11908,47.19726,341.85,0.41,0.37,2025-11-02,1038,N,VIIRS,l,2.0NRT,312.78,6.97,D
-17.04032,47.68598,340.32,0.42,0.38,2025-11-02,1038,N,VIIRS,l,2.0NRT,312.16,4.6,D
-17.60273,44.10574,344.93,0.4,0.37,2025-11-02,1038,N,VIIRS,n,2.0NRT,306.14,8.12,D
-17.60312,44.10587,351.4,0.4,0.37,2025-11-02,1038,N,VIIRS,n,2.0NRT,306.49,7.01,D
-17.60652,44.10641,345.2,0.4,0.37,2025-11-02,1038,N,VIIRS,n,2.0NRT,304.64,7.01,D
-17.60326,44.1291,335.53,0.4,0.37,2025-11-02,1038,N,VIIRS,l,2.0NRT,307.89,3.04,D
-17.37596,45.68235,338.89,0.38,0.36,2025-11-02,1038,N,VIIRS,n,2.0NRT,308.32,6.03,D
-17.20607,46.78783,339.41,0.4,0.37,2025-11-02,1038,N,VIIRS,l,2.0NRT,314.03,5.41,D
-17.20547,46.79157,340.54,0.4,0.37,2025-11-02,1038,N,VIIRS,l,2.0NRT,314.74,5.41,D
-17.62502,44.07447,340.27,0.4,0.37,2025-11-02,1038,N,VIIRS,l,2.0NRT,306.12,4.57,D
-17.61194,44.16523,333.39,0.4,0.37,2025-11-02,1038,N,VIIRS,l,2.0NRT,304.28,2.06,D
-17.21657,46.80888,340.18,0.4,0.37,2025-11-02,1038,N,VIIRS,l,2.0NRT,314.76,7.19,D
-17.59488,44.35452,343.87,0.39,0.37,2025-11-02,1038,N,VIIRS,n,2.0NRT,312.16,29.9,D
-17.63917,44.07282,347.12,0.4,0.37,2025-11-02,1038,N,VIIRS,n,2.0NRT,304.92,4.55,D
-17.61918,44.2588,339.34,0.4,0.37,2025-11-02,1038,N,VIIRS,n,2.0NRT,304.36,6.69,D
-17.64937,44.07442,337.09,0.4,0.37,2025-11-02,1038,N,VIIRS,l,2.0NRT,306.38,4.21,D
-17.64882,44.07822,355.54,0.4,0.37,2025-11-02,1038,N,VIIRS,n,2.0NRT,305.89,13.54,D
-17.64828,44.08201,337.29,0.4,0.37,2025-11-02,1038,N,VIIRS,l,2.0NRT,306.64,13.54,D
-17.19447,47.05508,344.82,0.4,0.37,2025-11-02,1038,N,VIIRS,n,2.0NRT,316.22,4.58,D
-17.08452,47.73049,340.97,0.42,0.38,2025-11-02,1038,N,VIIRS,l,2.0NRT,313.43,5.14,D
-17.65222,44.07875,351.04,0.4,0.37,2025-11-02,1038,N,VIIRS,n,2.0NRT,306.7,13.54,D
-17.64784,44.10906,340.04,0.4,0.37,2025-11-02,1038,N,VIIRS,n,2.0NRT,308.72,9.67,D
-17.19847,47.05186,341.04,0.4,0.37,2025-11-02,1038,N,VIIRS,l,2.0NRT,315.5,5.11,D
-17.19787,47.05561,347.86,0.4,0.37,2025-11-02,1038,N,VIIRS,n,2.0NRT,317.01,4.58,D
-17.53444,44.90456,340.7,0.39,0.36,2025-11-02,1038,N,VIIRS,n,2.0NRT,305.54,4.64,D
-17.51267,45.07302,343.95,0.39,0.36,2025-11-02,1038,N,VIIRS,n,2.0NRT,300.65,4.98,D
-17.51213,45.07666,337.88,0.39,0.36,2025-11-02,1038,N,VIIRS,n,2.0NRT,301.44,4.98,D
-17.51601,45.07355,335.35,0.39,0.36,2025-11-02,1038,N,VIIRS,n,2.0NRT,301.18,3.4,D
-17.20129,47.16467,343.32,0.4,0.37,2025-11-02,1038,N,VIIRS,l,2.0NRT,317.28,6.43,D
-17.13388,47.58117,340.08,0.42,0.37,2025-11-02,1038,N,VIIRS,l,2.0NRT,313.61,3.46,D
-17.13325,47.58506,341.67,0.42,0.37,2025-11-02,1038,N,VIIRS,l,2.0NRT,316.27,3.46,D
-17.73155,44.1303,333.93,0.4,0.37,2025-11-02,1038,N,VIIRS,n,2.0NRT,302.3,2.55,D
-17.731,44.13408,338.96,0.4,0.37,2025-11-02,1038,N,VIIRS,n,2.0NRT,304.77,2.55,D
-17.20972,47.51857,341.88,0.41,0.37,2025-11-02,1038,N,VIIRS,l,2.0NRT,314.26,9.4,D
-17.73494,44.13084,341.66,0.4,0.37,2025-11-02,1038,N,VIIRS,n,2.0NRT,306.73,5.46,D
-17.7344,44.13461,343.19,0.4,0.37,2025-11-02,1038,N,VIIRS,n,2.0NRT,304.91,5.46,D
-17.35532,46.70306,347.67,0.39,0.36,2025-11-02,1038,N,VIIRS,n,2.0NRT,315.25,7.11,D
-17.35473,46.70678,340.52,0.39,0.36,2025-11-02,1038,N,VIIRS,l,2.0NRT,312.5,4.33,D
-17.75017,44.12164,346.84,0.4,0.37,2025-11-02,1038,N,VIIRS,n,2.0NRT,302.36,4.29,D
-17.74963,44.12543,337.64,0.4,0.37,2025-11-02,1038,N,VIIRS,n,2.0NRT,303.9,3.75,D
-17.74908,44.12922,337.33,0.4,0.37,2025-11-02,1038,N,VIIRS,n,2.0NRT,303.69,3.75,D
-17.35868,46.70364,339.69,0.39,0.36,2025-11-02,1038,N,VIIRS,l,2.0NRT,313.88,4.69,D
-17.35809,46.70736,342.37,0.39,0.36,2025-11-02,1038,N,VIIRS,n,2.0NRT,316.46,8.51,D
-17.52098,45.68484,345.52,0.38,0.36,2025-11-02,1038,N,VIIRS,n,2.0NRT,307.02,4.54,D
-17.43385,46.24823,333.14,0.39,0.36,2025-11-02,1038,N,VIIRS,l,2.0NRT,307.3,0.93,D
-17.02897,48.73055,334.82,0.46,0.39,2025-11-02,1038,N,VIIRS,n,2.0NRT,292.64,3.43,D
-17.59704,45.22895,367,0.38,0.36,2025-11-02,1038,N,VIIRS,h,2.0NRT,306.61,10.6,D
-17.77092,44.07437,337.5,0.4,0.37,2025-11-02,1038,N,VIIRS,l,2.0NRT,304.16,2.75,D
-17.77037,44.07818,336.01,0.4,0.37,2025-11-02,1038,N,VIIRS,l,2.0NRT,304.02,2.75,D
-17.60038,45.2295,339.39,0.38,0.36,2025-11-02,1038,N,VIIRS,n,2.0NRT,304.25,3.53,D
-17.24703,47.48492,344.16,0.41,0.37,2025-11-02,1038,N,VIIRS,l,2.0NRT,317.73,7.83,D
-17.2464,47.48875,347.35,0.41,0.37,2025-11-02,1038,N,VIIRS,l,2.0NRT,320.85,11.47,D
-17.76662,44.12813,334.32,0.4,0.37,2025-11-02,1038,N,VIIRS,n,2.0NRT,302.49,4.18,D
-17.76607,44.13192,340.58,0.4,0.37,2025-11-02,1038,N,VIIRS,n,2.0NRT,304.83,4.18,D
-17.76946,44.13245,337.44,0.4,0.37,2025-11-02,1038,N,VIIRS,n,2.0NRT,304.47,4.34,D
-17.74707,44.31009,348.45,0.4,0.37,2025-11-02,1038,N,VIIRS,n,2.0NRT,306.04,9.13,D
