latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-13.335,49.23193,328.96,1.64,1.26,2025-11-01,0603,Terra,MODIS,82,6.1NRT,298.92,38.71,D
-12.80931,49.24479,325.95,1.62,1.25,2025-11-01,0603,Terra,MODIS,67,6.1NRT,301.58,24.52,D
-15.8924,47.94341,319.52,1.44,1.19,2025-11-01,0605,Terra,MODIS,36,6.1NRT,306.02,11.37,D
-15.90449,47.95517,317.06,1.45,1.19,2025-11-01,0605,Terra,MODIS,31,6.1NRT,304.35,8.87,D
-15.99784,47.14952,342.55,1.29,1.13,2025-11-01,0605,Terra,MODIS,90,6.1NRT,307.97,48.06,D
-15.91478,45.95119,322.28,1.11,1.05,2025-11-01,0605,Terra,MODIS,47,6.1NRT,306.4,8.05,D
-16.09167,46.4515,320.5,1.18,1.08,2025-11-01,0605,Terra,MODIS,58,6.1NRT,306.04,7.35,D
-16.30136,47.05362,320.98,1.28,1.12,2025-11-01,0605,Terra,MODIS,65,6.1NRT,305.2,10.05,D
-16.30289,47.06541,321.22,1.28,1.12,2025-11-01,0605,Terra,MODIS,60,6.1NRT,304.9,9.6,D
-16.53112,47.74751,316.44,1.43,1.18,2025-11-01,0605,Terra,MODIS,45,6.1NRT,301.76,9.85,D
-16.54165,47.74693,328.05,1.43,1.18,2025-11-01,0605,Terra,MODIS,79,6.1NRT,304.05,29.53,D
-16.55201,47.74492,320.16,1.43,1.18,2025-11-01,0605,Terra,MODIS,69,6.1NRT,304.02,15.65,D
-16.3651,45.95081,322.49,1.12,1.06,2025-11-01,0605,Terra,MODIS,51,6.1NRT,304.86,10.07,D
-16.36644,45.96104,323.16,1.12,1.06,2025-11-01,0605,Terra,MODIS,62,6.1NRT,304.24,10.73,D
-16.73805,46.25293,328.67,1.17,1.08,2025-11-01,0605,Terra,MODIS,78,6.1NRT,304,19.05,D
-16.73948,46.26374,322.38,1.17,1.08,2025-11-01,0605,Terra,MODIS,69,6.1NRT,303.66,10.22,D
-17.0935,46.23379,322.05,1.18,1.08,2025-11-01,0605,Terra,MODIS,71,6.1NRT,305.37,8.84,D
-17.30679,47.17998,319.72,1.34,1.15,2025-11-01,0605,Terra,MODIS,55,6.1NRT,302.92,9.71,D
-17.31692,47.1786,325.56,1.34,1.15,2025-11-01,0605,Terra,MODIS,71,6.1NRT,302.04,19.96,D
-13.67552,49.20606,312.83,1.65,1.26,2025-11-01,0605,Terra,MODIS,50,6.1NRT,296.92,11.41,D
-13.68668,49.20472,313.32,1.65,1.26,2025-11-01,0605,Terra,MODIS,54,6.1NRT,296.64,11.32,D
-13.64671,48.06663,314.66,1.37,1.16,2025-11-01,0605,Terra,MODIS,70,6.1NRT,290.88,13.38,D
-15.00961,47.79556,321.34,1.37,1.16,2025-11-01,0605,Terra,MODIS,74,6.1NRT,304.33,13.2,D
-15.17048,47.86491,324.59,1.39,1.17,2025-11-01,0605,Terra,MODIS,76,6.1NRT,307.11,14.28,D
-15.22402,47.56144,324.51,1.33,1.14,2025-11-01,0605,Terra,MODIS,73,6.1NRT,306.86,11.72,D
-15.52369,47.43037,332.04,1.32,1.14,2025-11-01,0605,Terra,MODIS,82,6.1NRT,308.1,25.86,D
-15.53205,46.79213,320.47,1.21,1.09,2025-11-01,0605,Terra,MODIS,57,6.1NRT,305.5,6.63,D
-15.60461,47.26823,323.01,1.29,1.13,2025-11-01,0605,Terra,MODIS,70,6.1NRT,304.98,12.38,D
-15.60615,47.28004,325.52,1.29,1.13,2025-11-01,0605,Terra,MODIS,74,6.1NRT,305.28,15.99,D
-15.81817,47.99895,317.62,1.45,1.19,2025-11-01,0605,Terra,MODIS,56,6.1NRT,303.89,10.93,D
-15.81979,48.01219,317.25,1.46,1.19,2025-11-01,0605,Terra,MODIS,55,6.1NRT,303.49,10.42,D
-15.89239,48.52062,318.56,1.58,1.24,2025-11-01,0605,Terra,MODIS,52,6.1NRT,300.03,16.79,D
-15.88134,48.52114,350.01,1.58,1.24,2025-11-01,0605,Terra,MODIS,95,6.1NRT,298.48,107.32,D
-15.65782,46.57426,327.8,1.18,1.08,2025-11-01,0605,Terra,MODIS,74,6.1NRT,308.49,14.83,D
-24.95288,45.67031,333.09,1.35,1.15,2025-11-01,0608,Terra,MODIS,82,6.1NRT,304.99,32.64,D
-22.98025,43.75159,328.03,1.05,1.02,2025-11-01,0608,Terra,MODIS,74,6.1NRT,303.11,15.29,D
-22.9893,43.7502,321.81,1.05,1.02,2025-11-01,0608,Terra,MODIS,60,6.1NRT,301.85,8.13,D
-23.08809,43.8009,319.1,1.05,1.03,2025-11-01,0608,Terra,MODIS,36,6.1NRT,302.41,5.93,D
-23.37649,44.87293,318.67,1.17,1.08,2025-11-01,0608,Terra,MODIS,42,6.1NRT,302.26,6.55,D
-23.90462,44.13268,328.97,1.1,1.05,2025-11-01,0608,Terra,MODIS,77,6.1NRT,304.2,16.99,D
-23.906,44.14324,328.88,1.1,1.05,2025-11-01,0608,Terra,MODIS,69,6.1NRT,304.77,16.96,D
-24.01847,44.52634,325.58,1.14,1.07,2025-11-01,0608,Terra,MODIS,72,6.1NRT,303.63,13.34,D
-24.00524,43.71323,321.81,1.06,1.03,2025-11-01,0608,Terra,MODIS,34,6.1NRT,304.82,7.44,D
-24.31636,44.47594,328.58,1.15,1.07,2025-11-01,0608,Terra,MODIS,76,6.1NRT,303.93,16.87,D
-24.81065,45.16358,317.62,1.26,1.11,2025-11-01,0608,Terra,MODIS,37,6.1NRT,298.69,6.47,D
-24.80626,44.56698,323.01,1.17,1.08,2025-11-01,0608,Terra,MODIS,66,6.1NRT,303.75,10.61,D
-24.95047,45.66469,326.41,1.35,1.15,2025-11-01,0608,Terra,MODIS,73,6.1NRT,305.49,20.77,D
-24.95197,45.67784,320.23,1.35,1.15,2025-11-01,0608,Terra,MODIS,58,6.1NRT,304.75,10.65,D
-24.81465,44.36558,332.09,1.15,1.07,2025-11-01,0608,Terra,MODIS,80,6.1NRT,303.14,25.44,D
-24.81605,44.37673,340.23,1.15,1.07,2025-11-01,0608,Terra,MODIS,88,6.1NRT,303.99,40.48,D
-24.8632,44.59913,321.91,1.18,1.08,2025-11-01,0608,Terra,MODIS,51,6.1NRT,305.4,8.48,D
-24.94054,45.06544,324.86,1.24,1.11,2025-11-01,0608,Terra,MODIS,70,6.1NRT,306.2,12.9,D
-20.83583,44.49507,326.24,1.07,1.03,2025-11-01,0608,Terra,MODIS,71,6.1NRT,303.12,11.92,D
-20.83718,44.50509,323.7,1.07,1.03,2025-11-01,0608,Terra,MODIS,66,6.1NRT,303.43,9.1,D
-21.49159,46.34421,323.21,1.34,1.15,2025-11-01,0608,Terra,MODIS,66,6.1NRT,302.71,16.9,D
-21.28434,44.47977,321.48,1.08,1.04,2025-11-01,0608,Terra,MODIS,56,6.1NRT,302.07,8.88,D
-21.29214,44.46828,331.82,1.08,1.04,2025-11-01,0608,Terra,MODIS,79,6.1NRT,301.4,21.66,D
-21.2935,44.47841,332.96,1.08,1.04,2025-11-01,0608,Terra,MODIS,81,6.1NRT,301.78,23.37,D
-21.68308,46.24197,321.94,1.33,1.14,2025-11-01,0608,Terra,MODIS,62,6.1NRT,302.85,11.38,D
-21.72915,46.20465,325.42,1.33,1.14,2025-11-01,0608,Terra,MODIS,71,6.1NRT,303.57,16.97,D
-22.28816,45.61936,321.73,1.24,1.11,2025-11-01,0608,Terra,MODIS,64,6.1NRT,302.35,10.95,D
-22.33792,45.52318,322.9,1.23,1.1,2025-11-01,0608,Terra,MODIS,67,6.1NRT,302.65,11.91,D
-22.33939,45.53493,320.32,1.23,1.1,2025-11-01,0608,Terra,MODIS,60,6.1NRT,302.25,9.03,D
-22.4369,44.22702,331.33,1.08,1.04,2025-11-01,0608,Terra,MODIS,80,6.1NRT,300.37,23.98,D
-22.71535,44.17666,327.29,1.08,1.04,2025-11-01,0608,Terra,MODIS,72,6.1NRT,304.16,15.78,D
-22.71676,44.18723,327.65,1.08,1.04,2025-11-01,0608,Terra,MODIS,74,6.1NRT,302.73,15.54,D
-22.78853,43.76243,319.52,1.05,1.02,2025-11-01,0608,Terra,MODIS,53,6.1NRT,301.83,6.32,D
-22.8545,43.77279,327.21,1.05,1.02,2025-11-01,0608,Terra,MODIS,74,6.1NRT,303.83,14.09,D
-22.86355,43.77143,320.97,1.05,1.02,2025-11-01,0608,Terra,MODIS,59,6.1NRT,303.65,6.97,D
-23.03141,44.41014,321.97,1.11,1.05,2025-11-01,0608,Terra,MODIS,61,6.1NRT,303.66,7.43,D
-17.83574,46.52145,326.14,1.24,1.11,2025-11-01,0608,Terra,MODIS,79,6.1NRT,298.9,22.81,D
-17.83716,46.53272,316.66,1.24,1.11,2025-11-01,0608,Terra,MODIS,65,6.1NRT,298.31,9.99,D
-18.24495,46.20527,321.04,1.21,1.09,2025-11-01,0608,Terra,MODIS,72,6.1NRT,300.72,12.26,D
-18.93655,46.43904,317.82,1.27,1.12,2025-11-01,0608,Terra,MODIS,67,6.1NRT,301.5,8.63,D
-18.7851,44.77986,326.78,1.06,1.03,2025-11-01,0608,Terra,MODIS,79,6.1NRT,297.24,19.05,D
-18.78641,44.78959,317.34,1.06,1.03,2025-11-01,0608,Terra,MODIS,57,6.1NRT,297.64,8.53,D
-20.16582,46.57499,319.09,1.34,1.15,2025-11-01,0608,Terra,MODIS,66,6.1NRT,302.16,12.92,D
-20.49975,45.01779,322.48,1.11,1.05,2025-11-01,0608,Terra,MODIS,58,6.1NRT,302.22,9.71,D
-20.94103,46.25317,322.25,1.31,1.13,2025-11-01,0608,Terra,MODIS,63,6.1NRT,302.94,12.68,D
-20.78916,44.6937,322.99,1.09,1.04,2025-11-01,0608,Terra,MODIS,65,6.1NRT,302.74,8.96,D
-15.54085,48.61499,317.29,4.54,1.96,2025-11-01,1113,Aqua,MODIS,29,6.1NRT,293.94,58.8,D
-15.55514,48.60909,321.7,4.54,1.96,2025-11-01,1113,Aqua,MODIS,74,6.1NRT,294.59,99.07,D
-15.59037,48.27057,321.6,4.82,2,2025-11-01,1113,Aqua,MODIS,70,6.1NRT,297.4,97.46,D
-13.49681,49.4753,312.61,3.64,1.79,2025-11-01,1113,Aqua,MODIS,55,6.1NRT,292.05,38.13,D
-13.57642,48.58513,321.74,4.28,1.91,2025-11-01,1113,Aqua,MODIS,74,6.1NRT,292.29,101.01,D
-13.58049,48.5465,317.01,4.31,1.92,2025-11-01,1113,Aqua,MODIS,67,6.1NRT,292.26,64.26,D
-13.50184,49.46854,313.68,3.64,1.79,2025-11-01,1113,Aqua,MODIS,59,6.1NRT,292.04,43.43,D
-13.57141,48.57684,326.6,4.28,1.91,2025-11-01,1113,Aqua,MODIS,80,6.1NRT,292.54,140.84,D
-13.53377,48.60979,327.09,4.25,1.91,2025-11-01,1113,Aqua,MODIS,76,6.1NRT,292.96,137.78,D
-13.53793,48.57183,314.9,4.28,1.91,2025-11-01,1113,Aqua,MODIS,36,6.1NRT,292.53,39.11,D
-13.52929,48.60537,325.42,4.25,1.91,2025-11-01,1113,Aqua,MODIS,79,6.1NRT,293.02,121.3,D
-13.17682,49.78577,322.97,3.39,1.74,2025-11-01,1113,Aqua,MODIS,59,6.1NRT,284.13,81.45,D
-17.32167,48.7944,310.33,4.64,1.97,2025-11-01,1113,Aqua,MODIS,0,6.1NRT,286.79,70.36,D
-16.53302,48.95594,312.1,4.41,1.93,2025-11-01,1113,Aqua,MODIS,50,6.1NRT,286.99,69.63,D
-15.68484,48.59285,315.86,4.57,1.96,2025-11-01,1113,Aqua,MODIS,57,6.1NRT,294.36,57.21,D
-15.68302,48.58847,315.3,4.57,1.96,2025-11-01,1113,Aqua,MODIS,40,6.1NRT,294.47,50.64,D
-15.59111,48.27814,324.29,4.82,2,2025-11-01,1113,Aqua,MODIS,73,6.1NRT,297.38,125.14,D
-22.90073,43.71628,320.54,2.49,1.52,2025-11-01,1246,Aqua,MODIS,73,6.1NRT,299.71,23.06,D
-18.71915,46.40471,302.46,1,1,2025-11-01,1815,Terra,MODIS,49,6.1NRT,291.19,4.43,N
-18.83456,46.56206,311.65,1,1,2025-11-01,1815,Terra,MODIS,83,6.1NRT,292.11,10.05,N
-19.00652,46.25929,307.14,1,1,2025-11-01,1815,Terra,MODIS,70,6.1NRT,293.12,6.1,N
-19.00524,46.2686,307.08,1,1,2025-11-01,1815,Terra,MODIS,70,6.1NRT,293.12,6.12,N
-19.36173,44.55847,303.65,1.1,1.04,2025-11-01,1815,Terra,MODIS,53,6.1NRT,293.45,4.34,N
-19.50601,44.49715,303.86,1.1,1.05,2025-11-01,1815,Terra,MODIS,57,6.1NRT,293.85,3.98,N
-19.5047,44.50749,310.92,1.1,1.05,2025-11-01,1815,Terra,MODIS,81,6.1NRT,294.24,9.53,N
-19.26978,48.46893,301.04,1.1,1.05,2025-11-01,1815,Terra,MODIS,37,6.1NRT,287.82,6.2,N
-20.91337,46.51408,304.42,1,1,2025-11-01,1815,Terra,MODIS,49,6.1NRT,288.12,4.9,N
-20.91207,46.52354,330.46,1,1,2025-11-01,1815,Terra,MODIS,100,6.1NRT,288.68,29.18,N
-20.92222,46.51548,315.67,1,1,2025-11-01,1815,Terra,MODIS,92,6.1NRT,288.46,12.83,N
-20.92093,46.52493,327.43,1,1,2025-11-01,1815,Terra,MODIS,100,6.1NRT,287.56,25.04,N
-20.99267,46.47501,304.49,1,1,2025-11-01,1815,Terra,MODIS,56,6.1NRT,292.46,4.87,N
-20.94735,46.80528,309.65,1,1,2025-11-01,1815,Terra,MODIS,78,6.1NRT,290.33,9.5,N
-20.94605,46.8147,300.74,1,1,2025-11-01,1815,Terra,MODIS,33,6.1NRT,289.6,4.03,N
-21.00153,46.4764,302.02,1,1,2025-11-01,1815,Terra,MODIS,42,6.1NRT,291.99,3.37,N
-21.58837,46.28477,304.3,1.01,1.01,2025-11-01,1815,Terra,MODIS,26,6.1NRT,286.92,6.52,N
-22.3047,45.87304,315.23,1.04,1.02,2025-11-01,1815,Terra,MODIS,91,6.1NRT,285.64,16.25,N
-16.37304,46.31575,305.9,1.01,1,2025-11-01,1817,Terra,MODIS,60,6.1NRT,295.21,4.74,N
-15.69509,48.59881,316,1.23,1.1,2025-11-01,1817,Terra,MODIS,92,6.1NRT,292.37,16.66,N
-15.68363,48.60843,309.65,1.23,1.1,2025-11-01,1817,Terra,MODIS,55,6.1NRT,292.04,10.13,N
-15.68533,48.59742,318.23,1.23,1.1,2025-11-01,1817,Terra,MODIS,96,6.1NRT,292.68,19.31,N
-15.68206,48.60171,307.8,1.23,1.1,2025-11-01,1817,Terra,MODIS,58,6.1NRT,292.42,8.31,N
-15.67053,48.61213,320.15,1.23,1.1,2025-11-01,1817,Terra,MODIS,100,6.1NRT,293.17,21.39,N
-15.67224,48.60076,315.38,1.23,1.1,2025-11-01,1817,Terra,MODIS,89,6.1NRT,293.36,15.45,N
-15.8924,47.03963,306.83,1.05,1.02,2025-11-01,1817,Terra,MODIS,65,6.1NRT,296.41,4.77,N
-15.68857,48.03766,308.96,1.15,1.07,2025-11-01,1817,Terra,MODIS,76,6.1NRT,294.81,7.95,N
-15.69175,48.01668,310.64,1.15,1.07,2025-11-01,1817,Terra,MODIS,78,6.1NRT,295.13,8.83,N
-15.68233,48.01514,307.02,1.15,1.07,2025-11-01,1817,Terra,MODIS,70,6.1NRT,295.06,6.14,N
-15.71984,47.65833,308.33,1.1,1.05,2025-11-01,1817,Terra,MODIS,74,6.1NRT,295.87,7.48,N
-15.72131,47.64829,308.08,1.1,1.05,2025-11-01,1817,Terra,MODIS,73,6.1NRT,295.87,7.16,N
-15.55226,48.5867,308.12,1.23,1.1,2025-11-01,1817,Terra,MODIS,74,6.1NRT,292.53,9.35,N
-15.62619,48.03225,306.69,1.15,1.07,2025-11-01,1817,Terra,MODIS,69,6.1NRT,294.72,6.38,N
-15.46562,48.68193,306.17,1.25,1.11,2025-11-01,1817,Terra,MODIS,67,6.1NRT,292.25,8.29,N
-15.46735,48.67046,307.92,1.25,1.11,2025-11-01,1817,Terra,MODIS,73,6.1NRT,292.25,9.79,N
-15.52745,48.20531,307.19,1.18,1.08,2025-11-01,1817,Terra,MODIS,69,6.1NRT,293.65,6.9,N
-17.10376,47.26783,334.85,1.04,1.02,2025-11-01,1817,Terra,MODIS,100,6.1NRT,293.8,37.16,N
-17.10514,47.25834,306.18,1.04,1.02,2025-11-01,1817,Terra,MODIS,67,6.1NRT,292.44,6.43,N
-17.09135,47.2266,303.76,1.04,1.02,2025-11-01,1817,Terra,MODIS,57,6.1NRT,292.59,5.05,N
-16.92665,47.84428,306.89,1.1,1.04,2025-11-01,1817,Terra,MODIS,70,6.1NRT,289.39,9.31,N
-16.9281,47.83452,300.45,1.09,1.04,2025-11-01,1817,Terra,MODIS,27,6.1NRT,289.92,4.7,N
-16.43624,48.29492,310.71,1.16,1.07,2025-11-01,1817,Terra,MODIS,81,6.1NRT,292.56,11.47,N
-16.43781,48.28439,305.13,1.16,1.07,2025-11-01,1817,Terra,MODIS,63,6.1NRT,292.5,6.7,N
-16.30084,47.77383,309.47,1.1,1.05,2025-11-01,1817,Terra,MODIS,77,6.1NRT,294.89,7.87,N
-16.26337,47.65936,305.97,1.09,1.04,2025-11-01,1817,Terra,MODIS,66,6.1NRT,294.36,4.61,N
-16.19838,47.6018,308.7,1.09,1.04,2025-11-01,1817,Terra,MODIS,37,6.1NRT,295.91,7.15,N
-15.99504,47.15656,314.08,1.05,1.02,2025-11-01,1817,Terra,MODIS,87,6.1NRT,296.47,9.53,N
-16.36417,46.31438,312.71,1.01,1,2025-11-01,1817,Terra,MODIS,84,6.1NRT,295.04,9.46,N
-16.26647,46.93801,309.76,1.03,1.02,2025-11-01,1817,Terra,MODIS,76,6.1NRT,293.85,8.48,N
-16.12,47.87736,304.75,1.12,1.05,2025-11-01,1817,Terra,MODIS,50,6.1NRT,294.23,4.12,N
-16.1215,47.86728,304.82,1.12,1.05,2025-11-01,1817,Terra,MODIS,48,6.1NRT,294.59,4.11,N
-16.12396,47.72277,318.84,1.1,1.05,2025-11-01,1817,Terra,MODIS,98,6.1NRT,295.74,16.83,N
-16.12545,47.71272,349.08,1.1,1.05,2025-11-01,1817,Terra,MODIS,100,6.1NRT,297.29,66.95,N
-15.92815,48.67296,308.59,1.23,1.1,2025-11-01,1817,Terra,MODIS,75,6.1NRT,290.9,10.58,N
-15.99064,48.19188,319.53,1.16,1.07,2025-11-01,1817,Terra,MODIS,99,6.1NRT,295.15,19.33,N
-15.99222,48.18132,310.68,1.16,1.07,2025-11-01,1817,Terra,MODIS,81,6.1NRT,294.91,10.11,N
-15.90006,48.53099,312.75,1.21,1.09,2025-11-01,1817,Terra,MODIS,86,6.1NRT,291.98,13.54,N
-15.9017,48.52033,327.09,1.21,1.09,2025-11-01,1817,Terra,MODIS,100,6.1NRT,292.82,31.95,N
-15.89042,48.52925,301.9,1.21,1.09,2025-11-01,1817,Terra,MODIS,45,6.1NRT,291.37,4.41,N
-15.99358,47.85146,305.74,1.12,1.05,2025-11-01,1817,Terra,MODIS,65,6.1NRT,295.16,5.33,N
-15.93702,48.1615,305.8,1.16,1.07,2025-11-01,1817,Terra,MODIS,66,6.1NRT,294.61,5.4,N
-16.03406,47.14306,308.96,1.05,1.02,2025-11-01,1817,Terra,MODIS,54,6.1NRT,296.63,5.63,N
-15.75392,48.9441,300.02,1.29,1.13,2025-11-01,1817,Terra,MODIS,9,6.1NRT,289.72,5.02,N
-16.02361,47.15124,324.28,1.05,1.02,2025-11-01,1817,Terra,MODIS,100,6.1NRT,297.22,19.77,N
-16.02501,47.14161,329.48,1.05,1.02,2025-11-01,1817,Terra,MODIS,100,6.1NRT,297.58,25.96,N
-16.02641,47.13199,310.94,1.05,1.02,2025-11-01,1817,Terra,MODIS,50,6.1NRT,296.63,6.51,N
-16.01315,47.15944,310.85,1.05,1.02,2025-11-01,1817,Terra,MODIS,62,6.1NRT,296.24,6.82,N
-16.01456,47.1498,313.75,1.05,1.02,2025-11-01,1817,Terra,MODIS,87,6.1NRT,296.11,9.09,N
-15.89971,47.86148,314.22,1.12,1.06,2025-11-01,1817,Terra,MODIS,89,6.1NRT,295.08,12.43,N
-15.90125,47.85126,305.58,1.12,1.06,2025-11-01,1817,Terra,MODIS,65,6.1NRT,293.49,5.27,N
-15.99645,47.14693,318.77,1.05,1.02,2025-11-01,1817,Terra,MODIS,97,6.1NRT,296.79,13.78,N
-15.84225,48.07986,307.68,1.15,1.07,2025-11-01,1817,Terra,MODIS,72,6.1NRT,294.43,7.6,N
-15.96786,47.15615,322.6,1.05,1.03,2025-11-01,1817,Terra,MODIS,100,6.1NRT,296.69,18.34,N
-15.79502,48.13688,305.2,1.16,1.07,2025-11-01,1817,Terra,MODIS,63,6.1NRT,294.09,5.38,N
-15.78714,48.1248,310.66,1.16,1.07,2025-11-01,1817,Terra,MODIS,81,6.1NRT,294.34,9.54,N
-15.68659,48.65382,305.8,1.24,1.11,2025-11-01,1817,Terra,MODIS,66,6.1NRT,290.03,8.95,N
-15.69341,48.60971,311.93,1.23,1.1,2025-11-01,1817,Terra,MODIS,63,6.1NRT,291.66,12.46,N
-17.10239,47.27725,301.76,1.04,1.02,2025-11-01,1817,Terra,MODIS,23,6.1NRT,291.72,3.85,N
-17.20848,47.74652,302.96,1.08,1.04,2025-11-01,1817,Terra,MODIS,52,6.1NRT,292.33,4.72,N
-17.12125,48.32629,300.26,1.14,1.07,2025-11-01,1817,Terra,MODIS,23,6.1NRT,288.32,5.58,N
-17.27632,47.4759,304.28,1.06,1.03,2025-11-01,1817,Terra,MODIS,59,6.1NRT,291.76,5.67,N
-17.59509,46.66736,310.09,1.01,1,2025-11-01,1817,Terra,MODIS,79,6.1NRT,294.21,7.69,N
-17.4791,47.54075,330.09,1.06,1.03,2025-11-01,1817,Terra,MODIS,100,6.1NRT,292.12,31.79,N
-17.58646,47.05515,304.72,1.02,1.01,2025-11-01,1817,Terra,MODIS,61,6.1NRT,293.13,5.15,N
-17.71415,47.06191,306.25,1.02,1.01,2025-11-01,1817,Terra,MODIS,67,6.1NRT,291.73,6.39,N
-17.82395,46.6834,301.23,1.01,1,2025-11-01,1817,Terra,MODIS,39,6.1NRT,290.73,3.27,N
-17.75882,47.32846,304.08,1.04,1.02,2025-11-01,1817,Terra,MODIS,35,6.1NRT,292.03,4.43,N
-17.76781,47.32992,304.04,1.04,1.02,2025-11-01,1817,Terra,MODIS,57,6.1NRT,291.97,4.6,N
-17.76641,47.33953,303.13,1.04,1.02,2025-11-01,1817,Terra,MODIS,33,6.1NRT,292.15,3.93,N
-18.03949,47.61823,308.19,1.05,1.02,2025-11-01,1817,Terra,MODIS,74,6.1NRT,289.45,10.75,N
-18.27045,46.12475,313.47,1,1,2025-11-01,1817,Terra,MODIS,87,6.1NRT,291.83,11.36,N
-18.11185,47.81249,306.69,1.07,1.03,2025-11-01,1817,Terra,MODIS,69,6.1NRT,288.22,9.1,N
-18.56508,46.0558,315.12,1,1,2025-11-01,1817,Terra,MODIS,91,6.1NRT,292.98,12.25,N
-18.356,48.28368,306.06,1.11,1.05,2025-11-01,1817,Terra,MODIS,67,6.1NRT,287.06,10.63,N
-15.52906,48.19456,306.45,1.18,1.08,2025-11-01,1817,Terra,MODIS,38,6.1NRT,293.52,6.09,N
-15.64145,47.43474,309.12,1.08,1.04,2025-11-01,1817,Terra,MODIS,74,6.1NRT,296.41,6.77,N
-15.47423,48.36277,308.91,1.2,1.09,2025-11-01,1817,Terra,MODIS,76,6.1NRT,293.2,8.98,N
-15.47586,48.35202,313.59,1.2,1.09,2025-11-01,1817,Terra,MODIS,87,6.1NRT,293.32,13.47,N
-15.46625,48.35041,303.36,1.2,1.09,2025-11-01,1817,Terra,MODIS,41,6.1NRT,293.02,4.36,N
-15.55805,47.56863,308.56,1.1,1.05,2025-11-01,1817,Terra,MODIS,73,6.1NRT,295.5,7.21,N
-15.62251,46.93013,306.85,1.04,1.02,2025-11-01,1817,Terra,MODIS,63,6.1NRT,294.87,5.72,N
-15.17626,48.56703,301.3,1.24,1.11,2025-11-01,1817,Terra,MODIS,40,6.1NRT,289.75,5.81,N
-15.22822,48.16019,306.42,1.18,1.08,2025-11-01,1817,Terra,MODIS,68,6.1NRT,294.36,6.16,N
-15.22984,48.14949,312.17,1.18,1.08,2025-11-01,1817,Terra,MODIS,84,6.1NRT,294.48,11.23,N
-15.09404,47.63448,315.81,1.12,1.05,2025-11-01,1817,Terra,MODIS,92,6.1NRT,295.56,13.08,N
-15.08709,47.63745,309.96,1.12,1.05,2025-11-01,1817,Terra,MODIS,79,6.1NRT,295.42,8.21,N
-15.08858,47.62724,312.67,1.12,1.05,2025-11-01,1817,Terra,MODIS,85,6.1NRT,295.36,10.58,N
-14.9305,48.10433,305.54,1.18,1.08,2025-11-01,1817,Terra,MODIS,65,6.1NRT,294.18,4.57,N
-14.65999,48.38823,308.05,1.24,1.1,2025-11-01,1817,Terra,MODIS,51,6.1NRT,289.49,9.95,N
-14.65198,48.37518,305.37,1.23,1.1,2025-11-01,1817,Terra,MODIS,9,6.1NRT,290.17,7.58,N
-18.56365,46.05625,307.06,1.01,1.01,2025-11-01,2339,Aqua,MODIS,70,6.1NRT,290.11,8.08,N
-12.88791,49.22454,301.52,1.04,1.02,2025-11-01,2339,Aqua,MODIS,23,6.1NRT,286,5.14,N
-13.06341,49.87568,302.67,1.1,1.04,2025-11-01,2339,Aqua,MODIS,51,6.1NRT,289.27,4.59,N
-13.0726,49.87434,301.62,1.1,1.04,2025-11-01,2339,Aqua,MODIS,43,6.1NRT,289.94,3.93,N
-13.343,49.24966,309.67,1.05,1.02,2025-11-01,2339,Aqua,MODIS,78,6.1NRT,292.68,8.96,N
-14.60616,48.35136,304.84,1.01,1.01,2025-11-01,2339,Aqua,MODIS,62,6.1NRT,292.16,5.51,N
-14.65312,48.36289,305.44,1.01,1.01,2025-11-01,2339,Aqua,MODIS,36,6.1NRT,291.83,5,N
-14.66334,48.37074,305.99,1.01,1.01,2025-11-01,2339,Aqua,MODIS,56,6.1NRT,291.62,5.66,N
-14.66469,48.37988,304.23,1.01,1.01,2025-11-01,2339,Aqua,MODIS,25,6.1NRT,291.69,4.66,N
-15.08985,47.63557,306.36,1,1,2025-11-01,2339,Aqua,MODIS,68,6.1NRT,293.2,6.1,N
-15.44788,48.68606,300.53,1.04,1.02,2025-11-01,2339,Aqua,MODIS,22,6.1NRT,289.35,4.21,N
-15.45686,48.68481,311.89,1.04,1.02,2025-11-01,2339,Aqua,MODIS,84,6.1NRT,290.95,11.55,N
-15.58005,48.76873,318.46,1.05,1.02,2025-11-01,2339,Aqua,MODIS,97,6.1NRT,289.46,18.25,N
-15.6769,48.61325,305.71,1.04,1.02,2025-11-01,2339,Aqua,MODIS,63,6.1NRT,290.9,6.2,N
-15.90393,48.52774,312.99,1.04,1.02,2025-11-01,2339,Aqua,MODIS,86,6.1NRT,290.97,12.51,N
-15.96843,47.15604,304.86,1,1,2025-11-01,2339,Aqua,MODIS,62,6.1NRT,293.31,5.07,N
-15.96981,47.16514,304.14,1,1,2025-11-01,2339,Aqua,MODIS,59,6.1NRT,293.85,4.59,N
-15.99679,47.15408,310.69,1,1,2025-11-01,2339,Aqua,MODIS,81,6.1NRT,293.57,8.72,N
-16.01579,47.16038,305.15,1,1,2025-11-01,2339,Aqua,MODIS,24,6.1NRT,293.39,4.63,N
-16.02321,47.14988,307.45,1,1,2025-11-01,2339,Aqua,MODIS,59,6.1NRT,293.66,6.37,N
-16.74648,48.35623,310.06,1.04,1.02,2025-11-01,2339,Aqua,MODIS,79,6.1NRT,288.71,11.31,N
